1.00000718783801,1.03977442962533,1.03984579906225,1.04111648695506,1.04117323263425,1.04192261130251,1.0426522275425,1.04292560356085,1.04342946780094,1.04360224503641,1.04438735056166,1.0445189653653,1.04481024004527,1.04530268537939,1.04588170259153,1.04589105527226,1.04654512664483,1.04706367213067,1.04727533011097,1.04731219391161,1.04797781762447,1.04859721728091,1.04864844147485,1.04933443868071,1.04943792538812,1.05004972673845,1.05049200683208,1.05060778447193,1.05131760404877,1.05175867277731,1.05233760641393,1.05287357875566,1.05380726224794,1.05440819322315,1.05593608995787,1.05615072999541,1.05796166833512,1.0596523167487,1.06060080256543,1.06400312433161,1.06502935345134,1.06972539642675,1.07295003190029,1.07584655023172,1.08571966790362,1.08868402856394,1.09763418377186,1.09770216957292,1.11705335759962,1.12821711029168,1.16370305288619,1.22980797787543,1.26623206792372,1.42042770944126,1.57823950086195,1.80483025073578,1.94148231466722,2.10913025375874,2.22783077935317,2.48034387295459
1.00001059663059,1.04103418932637,1.04192847582668,1.04197304847814,1.04265686011383,1.04320105172931,1.04440080372913,1.04479097220648,1.04513046526761,1.04612056474997,1.04804393354131,1.0483391409509,1.04837612283377,1.04852739177097,1.04882025936644,1.04956748686012,1.04961826523242,1.05067526397204,1.05129254290459,1.05156741403259,1.05156969139858,1.05227540773313,1.05323756014898,1.05430421062218,1.05472599609019,1.05476525001653,1.05661501644975,1.05727660934374,1.05807164652174,1.05890232818993,1.06162374579626,1.06197829897857,1.06340696873282,1.06536542593766,1.06640173849061,1.06899234944977,1.06945035494617,1.07216337890679,1.07398978334299,1.07869655528811,1.0821579858257,1.08406823407641,1.09537156035168,1.09656342831646,1.12026973726828,1.12279636354304,1.15307582027347,1.16322446068122,1.18379909965531,1.21767315153758,1.28568632835199,1.30471067058877,1.54321839655321,1.62398632831748,1.88291750901159,2.02946696513319,2.08618529179185,2.17656816134288,2.23804408164923,2.37260918262274
1.00001416165657,1.04063097260334,1.04193533993241,1.04253124898393,1.04314299076213,1.04357878747252,1.04443259754818,1.04472594000081,1.04515308144307,1.04647237692896,1.04759070588276,1.04939314004448,1.04979656757222,1.04993118005331,1.05045105039509,1.05124139951106,1.05138979927774,1.05162432900422,1.05316790662956,1.05345309441948,1.05414253217303,1.05474910896807,1.05518068639728,1.05631898664874,1.05696256581623,1.05705426107641,1.05774048573901,1.0600318460249,1.0603576987325,1.06138300348646,1.06170476509333,1.06289864489218,1.06433765122398,1.06540387013456,1.06614070171927,1.06871623880239,1.06874725791951,1.07228811936678,1.07376277235697,1.07879633029008,1.08028268297562,1.08384951086087,1.08751620530207,1.08806738295642,1.10320202917883,1.11156707373131,1.13028128430333,1.17609551973505,1.18663008727333,1.24607354062289,1.35281711858455,1.36446803373942,1.71688064771597,1.7513890870837,2.14521131529319,2.2026211789942,2.2245182625176,2.26509943048066,2.29007396488107,2.29110541782436
1.00001826345805,1.04043293196087,1.04188359846853,1.0424227318151,1.04316541115443,1.04385689863147,1.04428928957284,1.04468471798355,1.04509550367956,1.04647157276914,1.04694413606927,1.04964617958296,1.05006971626517,1.05021540240266,1.05169825739838,1.05236095571467,1.05289377343238,1.05297702934582,1.05383925937606,1.05467684362663,1.05568451061919,1.05580188131361,1.05646809896968,1.05653988141553,1.05819410292476,1.05838545505106,1.05889440975623,1.06076541770846,1.0615090874826,1.06263787177206,1.06355773216421,1.06445223950048,1.06504733089842,1.0654263258578,1.06808022719319,1.06940151521234,1.07221384241206,1.07224720784013,1.07467274275611,1.07855383427685,1.08033028420748,1.08919151933003,1.08941275977739,1.09235803765028,1.10745135203186,1.11180778171511,1.13274818543379,1.18488705042829,1.2169212187066,1.27733281927562,1.3859979562495,1.46619826369888,1.76605729630055,1.87697467836805,2.2264837833639,2.232101679643,2.28585582612459,2.29693944941368,2.31640669441267,2.33263188193135
1.00002313451021,1.0402816802095,1.04180127879969,1.04200869625226,1.04318018604963,1.04371718737772,1.04399275565845,1.04477212138639,1.04519336501458,1.04617201285,1.04689797889565,1.04901636892833,1.05017012329743,1.0503429594339,1.05164246268705,1.05209891527015,1.05265831570116,1.05417029345541,1.05469296228854,1.05479138615671,1.05588642017321,1.05630751316202,1.0572226095446,1.05766712689958,1.05820403581562,1.05908292469426,1.05949184189338,1.06037316280457,1.06292072384943,1.06391717951892,1.0640145236975,1.06594091706423,1.06719811863408,1.0674309857581,1.06877336296123,1.06919863461748,1.07107232374829,1.07594681772237,1.08041222706283,1.08084188101066,1.08483385087169,1.08947717041415,1.09960586864852,1.10017229400554,1.1081561389418,1.12265449201536,1.1328537629017,1.18661689682222,1.24962274207272,1.28925506479054,1.40084263877169,1.55426153497588,1.74011602479347,2.0015144158498,2.1781611336757,2.24779895753688,2.31421665879285,2.3226825807883,2.32818561899303,2.34346896104276
1.00002918399002,1.04014633967247,1.04159242047945,1.04172170003808,1.04318321707481,1.04350698506925,1.04372248087202,1.04497378385221,1.04527130024197,1.04603463633135,1.04693748312038,1.04834086150091,1.0500230112839,1.0503497900178,1.05146183131846,1.05181303049199,1.05271161026396,1.05358439999171,1.05460521551989,1.0553587110581,1.05602448421004,1.05649953348074,1.05744959357866,1.05763843559102,1.0596560288475,1.06027963279302,1.06040900812132,1.06082315911589,1.06367620694962,1.06405374878976,1.06561763217096,1.06657464263894,1.06760982956894,1.06995471262285,1.07007296195356,1.07074536865044,1.07158558678531,1.08023230394487,1.08051178654466,1.08342715834905,1.08735820970182,1.089186950672,1.1073609453371,1.10833491973411,1.10953847373708,1.13292959365947,1.13367868705858,1.18684692140142,1.2753945061085,1.28865388012022,1.4070704909059,1.61490821197709,1.71713594486159,2.08928711404455,2.14267471355717,2.2560155285815,2.31709046087359,2.32600141276429,2.33165222487967,2.3499403886112
1.0000370318903,1.03998927783727,1.04140333055186,1.04163847188588,1.04314243285051,1.04333031426628,1.04355116474079,1.04487557186454,1.04545139234563,1.04628003986598,1.04707652574413,1.04793568975395,1.0500753243321,1.05046213211214,1.05140353086119,1.05192870106006,1.05280530264137,1.05302676153669,1.05450981102058,1.0554287895216,1.05591579565136,1.05697285903291,1.05734277040475,1.05806150913197,1.0598468300271,1.06002020977136,1.06089868553758,1.06171105285991,1.0633895039932,1.06506695326931,1.06620583327516,1.06635265158159,1.06863373486092,1.06925071513148,1.07108835007717,1.07271413644163,1.0733671407119,1.08035715645815,1.08385508003085,1.08620241898739,1.08818169313037,1.08820501827649,1.10528354520381,1.11632990488337,1.11739073016133,1.13146520757116,1.14084119422867,1.18526900382306,1.27680491937624,1.29270414026095,1.40813486874929,1.65642402571897,1.71757151764233,2.11840592785733,2.14673548465031,2.2611573882381,2.31602721854561,2.32551079037654,2.33365097456231,2.35301234509746
1.00004808461617,1.03981240915916,1.04128510163009,1.04154529769058,1.04306097536853,1.04322925371693,1.04342933707212,1.04464441326994,1.04548692225417,1.0466008286273,1.047207183241,1.04788058955841,1.05037719979323,1.05055158187701,1.0514380738932,1.05187249389841,1.05300227471337,1.05310386809829,1.05433035134596,1.05538512751239,1.05581094573379,1.05710612876468,1.05716470547473,1.05838710056214,1.05961904395012,1.05977942457954,1.06109782754869,1.06207281640285,1.06292024004848,1.06572147855517,1.06582257624236,1.06690211545579,1.06832663056945,1.06927545024355,1.07194685383886,1.07406544458469,1.07439860232606,1.07925106540886,1.08567630494537,1.08570651330956,1.08836188347129,1.09110885989892,1.1018937006459,1.11909886085183,1.12354717153685,1.1268082006145,1.14530961304326,1.18043277951914,1.25294253336774,1.30293471777132,1.40195568079839,1.68340482730057,1.74416308037876,2.10434677536002,2.18243968647764,2.26480773854041,2.31470213637143,2.32535451025959,2.3349073735528,2.35461438875268
1.00006401326001,1.03961986335288,1.04121268611116,1.04144664471867,1.04298218913292,1.0431694622393,1.04328900350217,1.04412928223905,1.04540428845129,1.04675999650734,1.04727794576674,1.04822368650227,1.05050739794561,1.05066471433919,1.05128816700637,1.05186477639595,1.05317806742849,1.05338840088128,1.05427706173249,1.05531689495749,1.0558305139231,1.0568236419675,1.05707294854548,1.05845604649276,1.05923044301655,1.05970930854319,1.06112107930864,1.06214067536831,1.06218428694287,1.06528378507778,1.06600195487211,1.06704818024021,1.06717553345211,1.06960844767336,1.07250492423277,1.07471967965003,1.07489397222022,1.07709513674554,1.08263026450537,1.0867761673768,1.08827799676868,1.09581495815268,1.09813094322825,1.11937633186728,1.12146854366243,1.12633437609811,1.14814636350441,1.17135530634181,1.22749921669183,1.30886178597939,1.39124262771625,1.70084447423438,1.77719466535264,2.09946398413387,2.20396624083055,2.2677757856279,2.3137210362383,2.3256444975291,2.3355723931067,2.35536506238543
1.0000885370952,1.03941067672718,1.04117914043059,1.04135906861039,1.04186788740572,1.04300513527298,1.04313922170707,1.04353804325661,1.04526929775313,1.04688087412872,1.04732095830406,1.04882911641632,1.0506842535498,1.05082041968264,1.05109892725201,1.05192298860045,1.05332618052819,1.05375193641837,1.05421208841411,1.0552237208104,1.05587571505231,1.05644853238875,1.05694708204127,1.05829127241527,1.05895339549477,1.05965351284999,1.06098825050582,1.06136062045907,1.06208100973412,1.06461449150807,1.06590898730669,1.06595239505926,1.06729923072891,1.06968940954975,1.07276698377519,1.07427892781839,1.07476235300023,1.07496426204126,1.08014911771223,1.08725409197417,1.08813921090132,1.09492112194288,1.09859960240971,1.11658620271905,1.11837361623329,1.1263621099533,1.14959728455296,1.1605621051802,1.2087259435692,1.31182024875331,1.37680189322859,1.71177575311337,1.80070142708984,2.1029823816418,2.21660415558806,2.27050248879851,2.31303481078113,2.32600691560536,2.33577308219565,2.35575098987448
